ts_l_ns,ts_r_ns,delta_ms
8158971245000,8158970913000,0.332
8159006945000,8159006613000,0.332
8159042645000,8159042312000,0.333
8159078345000,8159078012000,0.333
8159114045000,8159113712000,0.333
8159149744000,8159149412000,0.332
8159185444000,8159185111000,0.333
8159221144000,8159220811000,0.333
8159256844000,8159256511000,0.333
8159292544000,8159292210000,0.334
8159328244000,8159327910000,0.334
8159363944000,8159363610000,0.334
8159399644000,8159399310000,0.334
8159435344000,8159435009000,0.335
8159471043000,8159470709000,0.334
8159506743000,8159506409000,0.334
8159542443000,8159542108000,0.335
8159578143000,8159577808000,0.335
8159613843000,8159613508000,0.335
8159649543000,8159649207000,0.336
8159685243000,8159684907000,0.336
8159720943000,8159720607000,0.336
8159756642000,8159756307000,0.335
8159792343000,8159792006000,0.337
8159828042000,8159827706000,0.336
8159863742000,8159863406000,0.336
8159899442000,8159899105000,0.337
8159935142000,8159934805000,0.337
8159970842000,8159970505000,0.337
8160006542000,8160006204000,0.338
8160042242000,8160041904000,0.338
8160077941000,8160077604000,0.337
8160113641000,8160113304000,0.337
8160149341000,8160149003000,0.338
8160185041000,8160184703000,0.338
8160220741000,8160220403000,0.338
8160256441000,8160256102000,0.339
8160292141000,8160291802000,0.339
8160327840000,8160327502000,0.338
8160363541000,8160363201000,0.34
8160399240000,8160398901000,0.339
8160434940000,8160434601000,0.339
8160470640000,8160470301000,0.339
8160506340000,8160506001000,0.339
8160542040000,8160541700000,0.34
8160577740000,8160577400000,0.34
8160613440000,8160613100000,0.34
8160649139000,8160648799000,0.34
8160684839000,8160684499000,0.34
8160720540000,8160720199000,0.341
8160756239000,8160755898000,0.341
8160791939000,8160791598000,0.341
8160827639000,8160827298000,0.341
8160863339000,8160862997000,0.342
8160899039000,8160898697000,0.342
8160934739000,8160934397000,0.342
8160970439000,8160970096000,0.343
8161006138000,8161005796000,0.342
8161041838000,8161041496000,0.342
8161077538000,8161077196000,0.342
8161113238000,8161112895000,0.343
8161148938000,8161148595000,0.343
8161184638000,8161184295000,0.343
8161220337000,8161219995000,0.342
8161256039000,8161255694000,0.345
8161291737000,8161291394000,0.343
8161327437000,8161327094000,0.343
8161363137000,8161362793000,0.344
8161398837000,8161398493000,0.344
8161434537000,8161434193000,0.344
8161470237000,8161469892000,0.345
8161505937000,8161505592000,0.345
8161541636000,8161541292000,0.344
8161577337000,8161576991000,0.346
8161613036000,8161612692000,0.344
8161648736000,8161648391000,0.345
8161684436000,8161684091000,0.345
8161720136000,8161719790000,0.346
8161755836000,8161755490000,0.346
8161791536000,8161791190000,0.346
8161827236000,8161826889000,0.347
8161862935000,8161862589000,0.346
8161898635000,8161898289000,0.346
8161934335000,8161933989000,0.346
8161970035000,8161969688000,0.347
8162005735000,8162005388000,0.347
8162041435000,8162041088000,0.347
8162077135000,8162076787000,0.348
8162112834000,8162112487000,0.347
8162148534000,8162148187000,0.347
8162184234000,8162183887000,0.347
8162219934000,8162219586000,0.348
8162255634000,8162255286000,0.348
8162291334000,8162290985000,0.349
8162327034000,8162326685000,0.349
8162362736000,8162362385000,0.351
8162398433000,8162398085000,0.348
8162434134000,8162433784000,0.35
8162469834000,8162469484000,0.35
8162505533000,8162505184000,0.349
8162541233000,8162540884000,0.349
8162576933000,8162576583000,0.35
8162612633000,8162612283000,0.35
8162648333000,8162647983000,0.35
8162684033000,8162683683000,0.35
8162719733000,8162719382000,0.351
8162755432000,8162755083000,0.349
8162791132000,8162790783000,0.349
8162826832000,8162826482000,0.35
8162862532000,8162862175000,0.357
8162898232000,8162897875000,0.357
8162933932000,8162933575000,0.357
8162969632000,8162969275000,0.357
8163005332000,8163004974000,0.358
8163041031000,8163040674000,0.357
8163076731000,8163076374000,0.357
8163112431000,8163112073000,0.358
8163148132000,8163147773000,0.359
8163183831000,8163183473000,0.358
8163219531000,8163219173000,0.358
8163255231000,8163254872000,0.359
8163290931000,8163290572000,0.359
8163326630000,8163326272000,0.358
8163362330000,8163361971000,0.359
8163398030000,8163397671000,0.359
8163433730000,8163433371000,0.359
8163469430000,8163469070000,0.36
8163505130000,8163504770000,0.36
8163540830000,8163540470000,0.36
8163576530000,8163576170000,0.36
8163612230000,8163611869000,0.361
8163647929000,8163647569000,0.36
8163683629000,8163683269000,0.36
8163719329000,8163718968000,0.361
8163755029000,8163754668000,0.361
8163790729000,8163790368000,0.361
8163826429000,8163826067000,0.362
8163862129000,8163861767000,0.362
8163897829000,8163897467000,0.362
8163933529000,8163933167000,0.362
8163969228000,8163968866000,0.362
8164004928000,8164004566000,0.362
8164040628000,8164040266000,0.362
8164076328000,8164075965000,0.363
8164112028000,8164111665000,0.363
8164147728000,8164147365000,0.363
8164183427000,8164183065000,0.362
8164219127000,8164218764000,0.363
8164254827000,8164254464000,0.363
8164290527000,8164290164000,0.363
8164326227000,8164325863000,0.364
8164361927000,8164361563000,0.364
8164397627000,8164397263000,0.364
8164433327000,8164432963000,0.364
8164469027000,8164468662000,0.365
8164504726000,8164504362000,0.364
8164540427000,8164540061000,0.366
8164576126000,8164575761000,0.365
8164611826000,8164611461000,0.365
8164647526000,8164647161000,0.365
8164683226000,8164682860000,0.366
8164718926000,8164718560000,0.366
8164754626000,8164754260000,0.366
8164790326000,8164789959000,0.367
8164826026000,8164825659000,0.367
8164861725000,8164861359000,0.366
8164897425000,8164897059000,0.366
8164933125000,8164932758000,0.367
8164968825000,8164968458000,0.367
8165004525000,8165004158000,0.367
8165040225000,8165039857000,0.368
8165075925000,8165075557000,0.368
8165111624000,8165111257000,0.367
8165147324000,8165146956000,0.368
8165183024000,8165182656000,0.368
8165218724000,8165218356000,0.368
8165254424000,8165254056000,0.368
8165290124000,8165289756000,0.368
8165325824000,8165325455000,0.369
8165361524000,8165361155000,0.369
8165397224000,8165396854000,0.37
8165432923000,8165432554000,0.369
8165468623000,8165468254000,0.369
8165504323000,8165503954000,0.369
8165540023000,8165539653000,0.37
8165575723000,8165575353000,0.37
8165611423000,8165611053000,0.37
8165647123000,8165646753000,0.37
8165682822000,8165682452000,0.37
8165718523000,8165718152000,0.371
8165754222000,8165753851000,0.371
8165789922000,8165789551000,0.371
8165825622000,8165825251000,0.371
8165861322000,8165860951000,0.371
8165897022000,8165896650000,0.372
8165932722000,8165932350000,0.372
8165968422000,8165968050000,0.372
8166004122000,8166003750000,0.372
8166039821000,8166039449000,0.372
8166075521000,8166075149000,0.372
8166111221000,8166110849000,0.372
8166146921000,8166146548000,0.373
8166182621000,8166182248000,0.373
8166218321000,8166217948000,0.373
8166254021000,8166253647000,0.374
8166289720000,8166289347000,0.373
8166325420000,8166325047000,0.373
8166361120000,8166360746000,0.374
8166396820000,8166396446000,0.374
8166432520000,8166432146000,0.374
8166468221000,8166467846000,0.375
8166503920000,8166503545000,0.375
8166539619000,8166539245000,0.374
8166575319000,8166574945000,0.374
8166611019000,8166610644000,0.375
8166646719000,8166646344000,0.375
8166682419000,8166682044000,0.375
8166718119000,8166717744000,0.375
8166753819000,8166753443000,0.376
8166789519000,8166789143000,0.376
8166825218000,8166824843000,0.375
8166860918000,8166860542000,0.376
8166896618000,8166896242000,0.376
8166932319000,8166931942000,0.377
8166968018000,8166967641000,0.377
8167003718000,8167003341000,0.377
8167039418000,8167039041000,0.377
8167075118000,8167074741000,0.377
8167110818000,8167110440000,0.378
8167146518000,8167146140000,0.378
8167182218000,8167181840000,0.378
8167217917000,8167217540000,0.377
8167253617000,8167253239000,0.378
8167289317000,8167288939000,0.378
8167325017000,8167324638000,0.379
8167360717000,8167360338000,0.379
8167396417000,8167396038000,0.379
8167432117000,8167431738000,0.379
8167467816000,8167467437000,0.379
8167503516000,8167503137000,0.379
8167539216000,8167538837000,0.379
8167574916000,8167574536000,0.38
8167610616000,8167610236000,0.38
8167646316000,8167645936000,0.38
8167682016000,8167681635000,0.381
8167717715000,8167717335000,0.38
8167753416000,8167753035000,0.381
8167789116000,8167788735000,0.381
8167824815000,8167824434000,0.381
8167860515000,8167860134000,0.381
8167896215000,8167895834000,0.381
8167931915000,8167931534000,0.381
8167967615000,8167967233000,0.382
8168003315000,8168002933000,0.382
8168039014000,8168038632000,0.382
8168074714000,8168074332000,0.382
8168110414000,8168110032000,0.382
8168146114000,8168145732000,0.382
8168181814000,8168181432000,0.382
8168217514000,8168217131000,0.383
8168253214000,8168252831000,0.383
8168288914000,8168288531000,0.383
8168324614000,8168324230000,0.384
8168360314000,8168359930000,0.384
8168396013000,8168395630000,0.383
8168431713000,8168431329000,0.384
8168467413000,8168467029000,0.384
8168503113000,8168502729000,0.384
8168538813000,8168538429000,0.384
8168574513000,8168574128000,0.385
8168610212000,8168609828000,0.384
8168645912000,8168645528000,0.384
8168681612000,8168681227000,0.385
8168717312000,8168716927000,0.385
8168753012000,8168752627000,0.385
8168788712000,8168788326000,0.386
8168824412000,8168824026000,0.386
8168860112000,8168859726000,0.386
8168895812000,8168895425000,0.387
8168931511000,8168931125000,0.386
8168967211000,8168966825000,0.386
8169002911000,8169002525000,0.386
8169038611000,8169038224000,0.387
8169074311000,8169073924000,0.387
8169110011000,8169109624000,0.387
8169145711000,8169145323000,0.388
8169181411000,8169181023000,0.388
8169217110000,8169216723000,0.387
8169252810000,8169252422000,0.388
8169288510000,8169288122000,0.388
8169324211000,8169323822000,0.389
8169359910000,8169359522000,0.388
8169395610000,8169395221000,0.389
8169431310000,8169430921000,0.389
8169467010000,8169466621000,0.389
8169502709000,8169502321000,0.388
8169538409000,8169538020000,0.389
8169574109000,8169573720000,0.389
8169609809000,8169609419000,0.39
8169645510000,8169645119000,0.391
8169681209000,8169680819000,0.39
8169716909000,8169716519000,0.39
8169752609000,8169752218000,0.391
8169788309000,8169787918000,0.391
8169824008000,8169823618000,0.39
8169859708000,8169859318000,0.39
8169895408000,8169895018000,0.39
8169931108000,8169930717000,0.391
8169966808000,8169966417000,0.391
8170002508000,8170002117000,0.391
8170038208000,8170037817000,0.391
8170073907000,8170073517000,0.39
8170109607000,8170109217000,0.39
8170145307000,8170144916000,0.391
8170181007000,8170180617000,0.39
8170216707000,8170216317000,0.39
8170252407000,8170252016000,0.391
8170288107000,8170287717000,0.39
8170323807000,8170323416000,0.391
8170359507000,8170359116000,0.391
8170395207000,8170394816000,0.391
8170430906000,8170430516000,0.39
8170466606000,8170466216000,0.39
8170502306000,8170501916000,0.39
8170538006000,8170537615000,0.391
8170573706000,8170573315000,0.391
8170609406000,8170609016000,0.39
8170645106000,8170644715000,0.391
8170680806000,8170680415000,0.391
8170716505000,8170716115000,0.39
8170752206000,8170751815000,0.391
8170787905000,8170787515000,0.39
8170823605000,8170823214000,0.391
8170859305000,8170858915000,0.39
8170895005000,8170894615000,0.39
8170930705000,8170930314000,0.391
8170966404000,8170966014000,0.39
8171002105000,8171001713000,0.392
8171037804000,8171037413000,0.391
8171073504000,8171073115000,0.389
8171109204000,8171108814000,0.39
8171144904000,8171144513000,0.391
8171180604000,8171180213000,0.391
8171216304000,8171215913000,0.391
8171252004000,8171251613000,0.391
8171287703000,8171287313000,0.39
8171323403000,8171323013000,0.39
8171359103000,8171358713000,0.39
8171394803000,8171394413000,0.39
8171430503000,8171430112000,0.391
8171466203000,8171465812000,0.391
8171501903000,8171501512000,0.391
8171537603000,8171537212000,0.391
8171573302000,8171572912000,0.39
8171609002000,8171608612000,0.39
8171644702000,8171644313000,0.389
8171680402000,8171680011000,0.391
8171716103000,8171715711000,0.392
8171751802000,8171751411000,0.391
8171787502000,8171787111000,0.391
8171823202000,8171822811000,0.391
8171858901000,8171858511000,0.39
8171894601000,8171894211000,0.39
8171930301000,8171929911000,0.39
8171966001000,8171965610000,0.391
8172001701000,8172001312000,0.389
8172037401000,8172037010000,0.391
8172073101000,8172072709000,0.392
8172108801000,8172108410000,0.391
8172144501000,8172144109000,0.392
8172180201000,8172179809000,0.392
8172215900000,8172215508000,0.392
8172251600000,8172251208000,0.392
8172287300000,8172286907000,0.393
8172323000000,8172322607000,0.393
8172358700000,8172358307000,0.393
8172394399000,8172394007000,0.392
8172430099000,8172429707000,0.392
8172465799000,8172465406000,0.393
8172501499000,8172501107000,0.392
8172537199000,8172536806000,0.393
8172572899000,8172572506000,0.393
8172608599000,8172608205000,0.394
8172644299000,8172643905000,0.394
8172679999000,8172679604000,0.395
8172715699000,8172715304000,0.395
8172751398000,8172751004000,0.394
8172787098000,8172786703000,0.395
8172822798000,8172822403000,0.395
8172858498000,8172858103000,0.395
8172894198000,8172893802000,0.396
8172929898000,8172929503000,0.395
8172965598000,8172965202000,0.396
8173001298000,8173000902000,0.396
8173036998000,8173036596000,0.402
8173072697000,8173072296000,0.401
8173108397000,8173107996000,0.401
8173144097000,8173143696000,0.401
8173179797000,8173179395000,0.402
8173215497000,8173215095000,0.402
8173251197000,8173250795000,0.402
8173286897000,8173286495000,0.402
8173322596000,8173322194000,0.402
8173358297000,8173357894000,0.403
8173393996000,8173393594000,0.402
8173429696000,8173429293000,0.403
8173465396000,8173464993000,0.403
8173501096000,8173500693000,0.403
8173536796000,8173536392000,0.404
8173572496000,8173572092000,0.404
8173608196000,8173607792000,0.404
8173643896000,8173643492000,0.404
8173679595000,8173679191000,0.404
8173715295000,8173714891000,0.404
8173750995000,8173750591000,0.404
8173786695000,8173786290000,0.405
8173822395000,8173821990000,0.405
8173858095000,8173857690000,0.405
8173893795000,8173893389000,0.406
8173929495000,8173929089000,0.406
8173965194000,8173964789000,0.405
8174000894000,8174000489000,0.405
8174036594000,8174036189000,0.405
8174072294000,8174071888000,0.406
8174107994000,8174107588000,0.406
8174143694000,8174143287000,0.407
8174179394000,8174178987000,0.407
8174215094000,8174214687000,0.407
8174250793000,8174250387000,0.406
8174286493000,8174286086000,0.407
8174322193000,8174321786000,0.407
8174357893000,8174357486000,0.407
8174393593000,8174393185000,0.408
8174429293000,8174428885000,0.408
8174464992000,8174464585000,0.407
8174500692000,8174500284000,0.408
8174536392000,8174535984000,0.408
8174572093000,8174571684000,0.409
8174607792000,8174607384000,0.408
8174643492000,8174643083000,0.409
8174679192000,8174678783000,0.409
8174714892000,8174714483000,0.409
8174750592000,8174750182000,0.41
8174786292000,8174785882000,0.41
8174821992000,8174821582000,0.41
8174857691000,8174857282000,0.409
8174893391000,8174892981000,0.41
8174929091000,8174928681000,0.41
8174964791000,8174964381000,0.41
8175000491000,8175000080000,0.411
8175036191000,8175035780000,0.411
8175071891000,8175071480000,0.411
8175107590000,8175107179000,0.411
8175143290000,8175142879000,0.411
8175178990000,8175178579000,0.411
8175214690000,8175214278000,0.412
